"","run_id","stress","stable","block_no","block","trial_no","b1","b2","b3","b4","resp","advantageous","switch"
"2320",50,"no","no","b02","3",20,-4,-59,6,-42,3,1,1
"2321",50,"no","no","b02","3",21,-19,-57,14,-45,3,1,0
"2322",50,"no","no","b02","3",22,-2,-57,12,-55,1,0,1
"2323",50,"no","no","b02","3",23,-19,-52,3,-80,3,1,1
"2324",50,"no","no","b02","3",24,2,-56,5,-80,3,1,0
"2325",50,"no","no","b02","3",25,9,-54,16,-59,3,1,0
"2326",50,"no","no","b02","3",26,-13,-66,-10,-50,3,1,0
"2327",50,"no","no","b02","3",27,-1,-79,-38,-64,0,0,1
"2328",50,"no","no","b02","3",28,12,-78,-44,-66,1,1,1
"2329",50,"no","no","b02","3",29,12,-77,-41,-64,3,0,1
"2330",50,"no","no","b02","3",30,-18,-72,-26,-78,1,1,1
"2331",50,"no","no","b02","3",31,-22,-59,-4,-80,2,0,1
"2332",50,"no","no","b02","3",32,-25,-54,-36,-61,4,0,1
"2333",50,"no","no","b02","3",33,-11,-49,-44,-58,3,0,1
"2334",50,"no","no","b02","3",34,-13,-64,-57,-41,1,1,1
"2335",50,"no","no","b02","3",35,-29,-80,-67,-12,1,0,0
"2336",50,"no","no","b02","3",36,-14,-74,-79,-25,1,1,0
"2337",50,"no","no","b02","3",37,-26,-68,-75,-24,1,0,0
"2338",50,"no","no","b02","3",38,-47,-54,-55,-2,1,0,0
"2339",50,"no","no","b02","3",39,-79,-66,-52,-3,3,0,1
"2340",50,"no","no","b02","3",40,-50,-71,-29,18,2,0,1
"2341",50,"no","no","b02","3",41,-31,-70,-24,0,3,0,1
"2342",50,"no","no","b02","3",42,-57,-68,-10,25,1,0,1
"2343",50,"no","no","b02","3",43,-71,-65,-6,19,2,0,1
"2344",50,"no","no","b02","3",44,-67,-80,-4,30,4,1,1
"2345",50,"no","no","b02","3",45,-80,-80,-13,51,4,1,0
"2346",50,"no","no","b02","3",46,-80,-76,-11,58,4,1,0
"2347",50,"no","no","b02","3",47,-77,-62,-11,50,4,1,0
"2348",50,"no","no","b02","3",48,-80,-56,-11,54,4,1,0
"2349",50,"no","no","b02","3",49,-53,-22,-35,11,4,1,0
"2350",50,"no","no","b02","3",50,-69,-43,-36,13,4,1,0
"2351",50,"yes","no","b01","4",1,14,-25,26,25,4,0,NA
"2352",50,"yes","no","b01","4",2,25,-1,48,1,4,0,0
"2353",50,"yes","no","b01","4",3,20,-13,48,11,2,0,1
"2354",50,"yes","no","b01","4",4,16,-23,67,12,3,1,1
"2355",50,"yes","no","b01","4",5,21,-28,62,2,3,1,0
"2356",50,"yes","no","b01","4",6,33,-15,80,9,3,1,0
"2357",50,"yes","no","b01","4",7,24,-11,58,-3,3,1,0
"2358",50,"yes","no","b01","4",8,21,8,52,-45,4,0,1
"2359",50,"yes","no","b01","4",9,4,17,80,-37,0,0,1
"2360",50,"yes","no","b01","4",10,5,36,49,-19,3,1,1
"2361",50,"yes","no","b01","4",11,16,57,53,14,3,0,0
"2362",50,"yes","no","b01","4",12,29,44,80,13,3,1,0
"2363",50,"yes","no","b01","4",13,27,43,72,-4,3,1,0
"2364",50,"yes","no","b01","4",14,44,48,75,-9,3,1,0
"2365",50,"yes","no","b01","4",15,20,73,72,-19,3,0,0
"2366",50,"yes","no","b01","4",16,-16,57,55,-16,3,0,0
"2367",50,"yes","no","b01","4",17,-18,65,59,-5,3,0,0
"2368",50,"yes","no","b01","4",18,-20,61,65,15,3,1,0
"2369",50,"yes","no","b01","4",19,-15,80,63,6,3,0,0
"2370",50,"yes","no","b01","4",20,-11,73,24,-43,3,0,0
"2371",50,"yes","no","b01","4",21,-44,57,36,-29,3,0,0
"2372",50,"yes","no","b01","4",22,-27,68,33,-21,3,0,0
"2373",50,"yes","no","b01","4",23,-24,61,51,-17,3,0,0
"2374",50,"yes","no","b01","4",24,-20,41,20,4,3,0,0
"2375",50,"yes","no","b01","4",25,-16,29,10,6,3,0,0
"2376",50,"yes","no","b01","4",26,-38,48,-3,27,3,0,0
"2377",50,"yes","no","b01","4",27,-39,69,-4,23,4,0,1
"2378",50,"yes","no","b01","4",28,-23,66,-7,58,4,0,0
"2379",50,"yes","no","b01","4",29,-21,34,-16,20,4,0,0
"2380",50,"yes","no","b01","4",30,-21,50,0,26,4,0,0
"2381",50,"yes","no","b01","4",31,-28,35,-12,37,3,0,1
"2382",50,"yes","no","b01","4",32,-44,25,-8,36,4,1,1
"2383",50,"yes","no","b01","4",33,-43,30,-21,22,4,0,0
"2384",50,"yes","no","b01","4",34,-58,18,-30,16,4,0,0
"2385",50,"yes","no","b01","4",35,-67,43,-27,0,4,0,0
"2386",50,"yes","no","b01","4",36,-63,36,-18,-1,1,0,1
"2387",50,"yes","no","b01","4",37,-44,16,-5,-8,2,1,1
"2388",50,"yes","no","b01","4",38,-52,14,11,-37,2,1,0
"2389",50,"yes","no","b01","4",39,-73,-26,42,-28,2,0,0
"2390",50,"yes","no","b01","4",40,-63,-14,34,-47,4,0,1
"2391",50,"yes","no","b01","4",41,-62,5,56,-40,3,1,1
"2392",50,"yes","no","b01","4",42,-51,13,70,-12,3,1,0
"2393",50,"yes","no","b01","4",43,-21,3,48,-7,3,1,0
"2394",50,"yes","no","b01","4",44,-4,2,39,-25,3,1,0
"2395",50,"yes","no","b01","4",45,19,30,48,-20,3,1,0
"2396",50,"yes","no","b01","4",46,16,31,41,-16,3,1,0
"2397",50,"yes","no","b01","4",47,35,21,31,15,3,0,0
"2398",50,"yes","no","b01","4",48,39,18,23,17,3,0,0
"2399",50,"yes","no","b01","4",49,18,28,6,5,4,0,1
"2400",50,"yes","no","b01","4",50,10,43,10,-9,3,0,1
"2401",61,"no","no","b02","1",1,-15,14,24,-44,4,0,NA
"2402",61,"no","no","b02","1",2,-15,2,2,-37,2,1,1
"2403",61,"no","no","b02","1",3,-24,11,3,-34,3,0,1
"2404",61,"no","no","b02","1",4,-35,25,31,-22,2,0,1
"2405",61,"no","no","b02","1",5,-34,-8,28,-33,1,0,1
"2406",61,"no","no","b02","1",6,-21,-10,30,-28,3,1,1
"2407",61,"no","no","b02","1",7,-1,-5,19,-4,2,0,1
"2408",61,"no","no","b02","1",8,9,-3,26,-19,2,0,0
"2409",61,"no","no","b02","1",9,44,-6,11,-31,4,0,1
"2410",61,"no","no","b02","1",10,22,-27,20,-18,3,0,1
"2411",61,"no","no","b02","1",11,16,-21,7,-19,1,1,1
"2412",61,"no","no","b02","1",12,51,-18,25,5,1,1,0
"2413",61,"no","no","b02","1",13,43,-46,26,-12,2,0,1
"2414",61,"no","no","b02","1",14,46,-41,12,-23,3,0,1
"2415",61,"no","no","b02","1",15,9,-29,-20,-51,3,0,0
"2416",61,"no","no","b02","1",16,12,-52,-49,-40,4,0,1
"2417",61,"no","no","b02","1",17,0,-55,-19,-79,1,1,1
"2418",61,"no","no","b02","1",18,-6,-65,-8,-63,1,1,0
"2419",61,"no","no","b02","1",19,-9,-78,-5,-60,2,0,1
"2420",61,"no","no","b02","1",20,-4,-59,6,-42,1,0,1
"2421",61,"no","no","b02","1",21,-19,-57,14,-45,3,1,1
"2422",61,"no","no","b02","1",22,-2,-57,12,-55,2,0,1
"2423",61,"no","no","b02","1",23,-19,-52,3,-80,1,0,1
"2424",61,"no","no","b02","1",24,2,-56,5,-80,4,0,1
"2425",61,"no","no","b02","1",25,9,-54,16,-59,2,0,1
"2426",61,"no","no","b02","1",26,-13,-66,-10,-50,3,1,1
"2427",61,"no","no","b02","1",27,-1,-79,-38,-64,1,1,1
"2428",61,"no","no","b02","1",28,12,-78,-44,-66,1,1,0
"2429",61,"no","no","b02","1",29,12,-77,-41,-64,1,1,0
"2430",61,"no","no","b02","1",30,-18,-72,-26,-78,2,0,1
"2431",61,"no","no","b02","1",31,-22,-59,-4,-80,2,0,0
"2432",61,"no","no","b02","1",32,-25,-54,-36,-61,3,0,1
"2433",61,"no","no","b02","1",33,-11,-49,-44,-58,3,0,0
"2434",61,"no","no","b02","1",34,-13,-64,-57,-41,3,0,0
"2435",61,"no","no","b02","1",35,-29,-80,-67,-12,1,0,1
"2436",61,"no","no","b02","1",36,-14,-74,-79,-25,2,0,1
"2437",61,"no","no","b02","1",37,-26,-68,-75,-24,4,1,1
"2438",61,"no","no","b02","1",38,-47,-54,-55,-2,1,0,1
"2439",61,"no","no","b02","1",39,-79,-66,-52,-3,2,0,1
"2440",61,"no","no","b02","1",40,-50,-71,-29,18,2,0,0
"2441",61,"no","no","b02","1",41,-31,-70,-24,0,4,1,1
"2442",61,"no","no","b02","1",42,-57,-68,-10,25,4,1,0
"2443",61,"no","no","b02","1",43,-71,-65,-6,19,4,1,0
"2444",61,"no","no","b02","1",44,-67,-80,-4,30,3,0,1
"2445",61,"no","no","b02","1",45,-80,-80,-13,51,2,0,1
"2446",61,"no","no","b02","1",46,-80,-76,-11,58,1,0,1
"2447",61,"no","no","b02","1",47,-77,-62,-11,50,3,0,1
"2448",61,"no","no","b02","1",48,-80,-56,-11,54,3,0,0
"2449",61,"no","no","b02","1",49,-53,-22,-35,11,4,1,1
"2450",61,"no","no","b02","1",50,-69,-43,-36,13,2,0,1
"2451",61,"yes","no","b04","2",1,-21,-10,13,44,4,1,NA
"2452",61,"yes","no","b04","2",2,-14,11,11,26,1,0,1
"2453",61,"yes","no","b04","2",3,0,0,2,20,3,0,1
"2454",61,"yes","no","b04","2",4,-22,3,14,-4,1,0,1
"2455",61,"yes","no","b04","2",5,-46,21,20,9,2,1,1
"2456",61,"yes","no","b04","2",6,-66,50,35,26,3,0,1
"2457",61,"yes","no","b04","2",7,-80,40,26,7,4,0,1
"2458",61,"yes","no","b04","2",8,-80,34,11,14,4,0,0
"2459",61,"yes","no","b04","2",9,-80,52,27,5,3,0,1
"2460",61,"yes","no","b04","2",10,-80,46,35,23,1,0,1
"2461",61,"yes","no","b04","2",11,-57,2,31,2,2,0,1
"2462",61,"yes","no","b04","2",12,-80,-16,38,24,4,0,1
"2463",61,"yes","no","b04","2",13,-76,10,37,37,1,0,1
"2464",61,"yes","no","b04","2",14,-53,-3,34,45,3,0,1
"2465",61,"yes","no","b04","2",15,-51,-18,35,73,3,0,0
"2466",61,"yes","no","b04","2",16,-59,-7,34,29,4,0,1
"2467",61,"yes","no","b04","2",17,-69,-26,37,23,3,1,1
"2468",61,"yes","no","b04","2",18,-53,-33,42,7,2,0,1
"2469",61,"yes","no","b04","2",19,-40,-57,27,-18,4,0,1
"2470",61,"yes","no","b04","2",20,-15,-66,57,-5,3,1,1
"2471",61,"yes","no","b04","2",21,-22,-80,56,7,2,0,1
"2472",61,"yes","no","b04","2",22,-56,-74,69,13,3,1,1
"2473",61,"yes","no","b04","2",23,-64,-48,80,-1,3,1,0
"2474",61,"yes","no","b04","2",24,-80,-56,58,-3,4,0,1
"2475",61,"yes","no","b04","2",25,-80,-15,44,39,1,0,1
"2476",61,"yes","no","b04","2",26,-80,-29,53,-8,3,1,1
"2477",61,"yes","no","b04","2",27,-50,-26,26,-27,3,1,0
"2478",61,"yes","no","b04","2",28,-50,-16,19,-32,3,1,0
"2479",61,"yes","no","b04","2",29,-59,-2,31,-24,2,0,1
"2480",61,"yes","no","b04","2",30,-79,4,21,-7,4,0,1
"2481",61,"yes","no","b04","2",31,-78,36,6,-3,3,0,1
"2482",61,"yes","no","b04","2",32,-66,30,-13,2,4,0,1
"2483",61,"yes","no","b04","2",33,-56,28,18,-16,3,0,1
"2484",61,"yes","no","b04","2",34,-80,30,-19,-17,3,0,0
"2485",61,"yes","no","b04","2",35,-67,48,-45,-5,3,0,0
"2486",61,"yes","no","b04","2",36,-33,46,-35,0,4,0,1
"2487",61,"yes","no","b04","2",37,-2,77,-27,-6,2,1,1
"2488",61,"yes","no","b04","2",38,14,80,-30,3,3,0,1
"2489",61,"yes","no","b04","2",39,20,47,-18,-12,3,0,0
"2490",61,"yes","no","b04","2",40,48,70,-41,-36,1,0,1
"2491",61,"yes","no","b04","2",41,57,67,-14,-47,2,1,1
"2492",61,"yes","no","b04","2",42,74,42,-25,-45,4,0,1
"2493",61,"yes","no","b04","2",43,39,23,-48,-25,4,0,0
"2494",61,"yes","no","b04","2",44,27,17,-61,-52,1,1,1
"2495",61,"yes","no","b04","2",45,30,16,-75,-52,3,0,1
"2496",61,"yes","no","b04","2",46,21,5,-48,-56,2,0,1
"2497",61,"yes","no","b04","2",47,19,23,-51,-65,1,0,1
"2498",61,"yes","no","b04","2",48,24,-1,-76,-80,1,1,0
"2499",61,"yes","no","b04","2",49,30,19,-52,-59,3,0,1
"2500",61,"yes","no","b04","2",50,27,34,-60,-31,1,0,1
"2501",61,"no","yes","b10","3",1,8,-36,30,-11,2,0,NA
"2502",61,"no","yes","b10","3",2,10,-30,35,-12,4,0,1
"2503",61,"no","yes","b10","3",3,11,-45,42,-4,1,0,1
"2504",61,"no","yes","b10","3",4,7,-29,36,-12,3,1,1
"2505",61,"no","yes","b10","3",5,21,-35,33,-11,1,0,1
"2506",61,"no","yes","b10","3",6,22,-36,40,-12,3,1,1
"2507",61,"no","yes","b10","3",7,21,-38,36,-7,1,0,1
"2508",61,"no","yes","b10","3",8,18,-39,39,2,2,0,1
"2509",61,"no","yes","b10","3",9,23,-38,47,0,3,1,1
"2510",61,"no","yes","b10","3",10,14,-29,37,-6,1,0,1
"2511",61,"no","yes","b10","3",11,12,-33,39,-11,4,0,1
"2512",61,"no","yes","b10","3",12,14,-17,38,-8,1,0,1
"2513",61,"no","yes","b10","3",13,23,-23,30,-13,1,0,0
"2514",61,"no","yes","b10","3",14,7,-26,34,-21,3,1,1
"2515",61,"no","yes","b10","3",15,11,-15,35,-19,1,0,1
"2516",61,"no","yes","b10","3",16,7,-21,39,-27,4,0,1
"2517",61,"no","yes","b10","3",17,15,-15,39,-27,2,0,1
"2518",61,"no","yes","b10","3",18,11,-16,35,-30,1,0,1
"2519",61,"no","yes","b10","3",19,13,-23,32,-33,3,1,1
"2520",61,"no","yes","b10","3",20,4,-23,37,-20,3,1,0
"2521",61,"no","yes","b10","3",21,6,-14,28,-35,1,0,1
"2522",61,"no","yes","b10","3",22,10,-12,39,-32,1,0,0
"2523",61,"no","yes","b10","3",23,10,-20,36,-32,3,1,1
"2524",61,"no","yes","b10","3",24,13,-12,24,-24,1,0,1
"2525",61,"no","yes","b10","3",25,21,-11,18,-22,3,0,1
"2526",61,"no","yes","b10","3",26,29,-12,6,-29,3,0,0
"2527",61,"no","yes","b10","3",27,16,-3,8,-28,1,1,1
"2528",61,"no","yes","b10","3",28,14,-5,3,-21,1,1,0
"2529",61,"no","yes","b10","3",29,12,-5,5,-35,3,0,1
"2530",61,"no","yes","b10","3",30,20,-6,-8,-29,1,1,1
"2531",61,"no","yes","b10","3",31,16,-1,-1,-19,1,1,0
"2532",61,"no","yes","b10","3",32,25,1,-18,-8,1,1,0
"2533",61,"no","yes","b10","3",33,19,-12,-20,-16,3,0,1
"2534",61,"no","yes","b10","3",34,21,-6,-14,-9,2,0,1
"2535",61,"no","yes","b10","3",35,17,-13,-18,-15,1,1,1
"2536",61,"no","yes","b10","3",36,10,-2,-11,-14,1,1,0
"2537",61,"no","yes","b10","3",37,12,3,-18,-13,1,1,0
"2538",61,"no","yes","b10","3",38,10,2,-10,-8,3,0,1
"2539",61,"no","yes","b10","3",39,1,-3,-9,-8,1,1,1
"2540",61,"no","yes","b10","3",40,4,4,-19,-1,1,1,0
"2541",61,"no","yes","b10","3",41,6,-4,-19,-5,4,0,1
"2542",61,"no","yes","b10","3",42,-6,14,-4,2,1,0,1
"2543",61,"no","yes","b10","3",43,-5,1,-10,1,3,0,1
"2544",61,"no","yes","b10","3",44,-3,-7,0,0,1,0,1
"2545",61,"no","yes","b10","3",45,-7,-3,-11,16,2,0,1
"2546",61,"no","yes","b10","3",46,0,-6,7,10,2,0,0
"2547",61,"no","yes","b10","3",47,-4,3,-4,17,1,0,1
"2548",61,"no","yes","b10","3",48,1,-2,-20,23,3,0,1
"2549",61,"no","yes","b10","3",49,-1,1,-16,12,4,1,1
"2550",61,"no","yes","b10","3",50,-6,-5,-18,21,4,1,0
"2551",61,"yes","yes","b14","4",1,8,-32,22,-19,3,1,NA
"2552",61,"yes","yes","b14","4",2,9,-25,27,-13,4,0,1
"2553",61,"yes","yes","b14","4",3,7,-31,34,-19,3,1,1
"2554",61,"yes","yes","b14","4",4,16,-26,48,-25,3,1,0
"2555",61,"yes","yes","b14","4",5,21,-30,34,-13,3,1,0
"2556",61,"yes","yes","b14","4",6,15,-21,35,-20,1,0,1
"2557",61,"yes","yes","b14","4",7,22,-13,34,-12,3,1,1
"2558",61,"yes","yes","b14","4",8,19,-25,33,-8,1,0,1
"2559",61,"yes","yes","b14","4",9,15,-18,36,-4,3,1,1
"2560",61,"yes","yes","b14","4",10,18,-15,29,-24,2,0,1
"2561",61,"yes","yes","b14","4",11,18,-13,29,-13,3,1,1
"2562",61,"yes","yes","b14","4",12,9,-3,32,-20,1,0,1
"2563",61,"yes","yes","b14","4",13,20,-6,37,-23,3,1,1
"2564",61,"yes","yes","b14","4",14,9,-4,32,-10,3,1,0
"2565",61,"yes","yes","b14","4",15,15,-14,32,-19,3,1,0
"2566",61,"yes","yes","b14","4",16,8,-13,29,-12,3,1,0
"2567",61,"yes","yes","b14","4",17,12,-9,26,-12,1,0,1
"2568",61,"yes","yes","b14","4",18,1,-7,23,-17,3,1,1
"2569",61,"yes","yes","b14","4",19,0,-9,17,-8,1,0,1
"2570",61,"yes","yes","b14","4",20,5,2,34,-20,3,1,1
"2571",61,"yes","yes","b14","4",21,6,3,18,-15,3,1,0
"2572",61,"yes","yes","b14","4",22,-2,10,11,-18,1,0,1
"2573",61,"yes","yes","b14","4",23,1,21,9,-19,3,0,1
"2574",61,"yes","yes","b14","4",24,-7,8,13,-13,3,1,0
"2575",61,"yes","yes","b14","4",25,-1,17,9,-21,3,0,0
"2576",61,"yes","yes","b14","4",26,-12,25,-4,-19,2,1,1
"2577",61,"yes","yes","b14","4",27,-5,18,1,-18,2,1,0
"2578",61,"yes","yes","b14","4",28,-1,21,-3,-20,2,1,0
"2579",61,"yes","yes","b14","4",29,1,21,-9,-21,3,0,1
"2580",61,"yes","yes","b14","4",30,-5,15,-1,-26,2,1,1
"2581",61,"yes","yes","b14","4",31,-25,24,5,-20,1,0,1
"2582",61,"yes","yes","b14","4",32,-17,15,0,-21,3,0,1
"2583",61,"yes","yes","b14","4",33,-20,25,3,-23,2,1,1
"2584",61,"yes","yes","b14","4",34,-30,18,-2,-19,2,1,0
"2585",61,"yes","yes","b14","4",35,-21,17,8,-23,2,1,0
"2586",61,"yes","yes","b14","4",36,-26,18,5,-21,4,0,1
"2587",61,"yes","yes","b14","4",37,-10,21,-8,-4,2,1,1
"2588",61,"yes","yes","b14","4",38,-23,23,-5,-4,3,0,1
"2589",61,"yes","yes","b14","4",39,-10,22,-5,-5,1,0,1
"2590",61,"yes","yes","b14","4",40,-22,12,-11,4,2,1,1
"2591",61,"yes","yes","b14","4",41,-27,12,2,8,2,1,0
"2592",61,"yes","yes","b14","4",42,-38,0,5,10,2,0,0
"2593",61,"yes","yes","b14","4",43,-35,12,-2,14,0,0,1
"2594",61,"yes","yes","b14","4",44,-32,-3,-3,15,4,1,1
"2595",61,"yes","yes","b14","4",45,-45,7,5,12,1,0,1
"2596",61,"yes","yes","b14","4",46,-34,8,0,5,2,1,1
"2597",61,"yes","yes","b14","4",47,-41,10,-4,10,2,1,0
"2598",61,"yes","yes","b14","4",48,-29,3,2,11,2,0,0
"2599",61,"yes","yes","b14","4",49,-27,6,-13,8,3,0,1
"2600",61,"yes","yes","b14","4",50,-23,2,-15,4,2,0,1
"2601",54,"yes","yes","b10","1",1,-11,30,8,-36,2,1,NA
"2602",54,"yes","yes","b10","1",2,-12,35,10,-30,2,1,0
"2603",54,"yes","yes","b10","1",3,-4,42,11,-45,3,0,1
"2604",54,"yes","yes","b10","1",4,-12,36,7,-29,4,0,1
"2605",54,"yes","yes","b10","1",5,-11,33,21,-35,1,0,1
"2606",54,"yes","yes","b10","1",6,-12,40,22,-36,2,1,1
"2607",54,"yes","yes","b10","1",7,-7,36,21,-38,2,1,0
"2608",54,"yes","yes","b10","1",8,2,39,18,-39,2,1,0
"2609",54,"yes","yes","b10","1",9,0,47,23,-38,2,1,0
"2610",54,"yes","yes","b10","1",10,-6,37,14,-29,2,1,0
"2611",54,"yes","yes","b10","1",11,-11,39,12,-33,2,1,0
"2612",54,"yes","yes","b10","1",12,-8,38,14,-17,3,0,1
"2613",54,"yes","yes","b10","1",13,-13,30,23,-23,2,1,1
"2614",54,"yes","yes","b10","1",14,-21,34,7,-26,2,1,0
"2615",54,"yes","yes","b10","1",15,-19,35,11,-15,2,1,0
"2616",54,"yes","yes","b10","1",16,-27,39,7,-21,2,1,0
"2617",54,"yes","yes","b10","1",17,-27,39,15,-15,2,1,0
"2618",54,"yes","yes","b10","1",18,-30,35,11,-16,2,1,0
"2619",54,"yes","yes","b10","1",19,-33,32,13,-23,2,1,0
"2620",54,"yes","yes","b10","1",20,-20,37,4,-23,2,1,0
"2621",54,"yes","yes","b10","1",21,-35,28,6,-14,2,1,0
"2622",54,"yes","yes","b10","1",22,-32,39,10,-12,2,1,0
"2623",54,"yes","yes","b10","1",23,-32,36,10,-20,2,1,0
"2624",54,"yes","yes","b10","1",24,-24,24,13,-12,2,1,0
"2625",54,"yes","yes","b10","1",25,-22,18,21,-11,2,0,0
"2626",54,"yes","yes","b10","1",26,-29,6,29,-12,3,1,1
"2627",54,"yes","yes","b10","1",27,-28,8,16,-3,3,1,0
"2628",54,"yes","yes","b10","1",28,-21,3,14,-5,2,0,1
"2629",54,"yes","yes","b10","1",29,-35,5,12,-5,3,1,1
"2630",54,"yes","yes","b10","1",30,-29,-8,20,-6,2,0,1
"2631",54,"yes","yes","b10","1",31,-19,-1,16,-1,3,1,1
"2632",54,"yes","yes","b10","1",32,-8,-18,25,1,4,0,1
"2633",54,"yes","yes","b10","1",33,-16,-20,19,-12,1,0,1
"2634",54,"yes","yes","b10","1",34,-9,-14,21,-6,4,0,1
"2635",54,"yes","yes","b10","1",35,-15,-18,17,-13,3,1,1
"2636",54,"yes","yes","b10","1",36,-14,-11,10,-2,3,1,0
"2637",54,"yes","yes","b10","1",37,-13,-18,12,3,3,1,0
"2638",54,"yes","yes","b10","1",38,-8,-10,10,2,3,1,0
"2639",54,"yes","yes","b10","1",39,-8,-9,1,-3,3,1,0
"2640",54,"yes","yes","b10","1",40,-1,-19,4,4,2,0,1
"2641",54,"yes","yes","b10","1",41,-5,-19,6,-4,3,1,1
"2642",54,"yes","yes","b10","1",42,2,-4,-6,14,3,0,0
"2643",54,"yes","yes","b10","1",43,1,-10,-5,1,3,0,0
"2644",54,"yes","yes","b10","1",44,0,0,-3,-7,2,0,1
"2645",54,"yes","yes","b10","1",45,16,-11,-7,-3,3,0,1
"2646",54,"yes","yes","b10","1",46,10,7,0,-6,2,0,1
"2647",54,"yes","yes","b10","1",47,17,-4,-4,3,2,0,0
"2648",54,"yes","yes","b10","1",48,23,-20,1,-2,2,0,0
"2649",54,"yes","yes","b10","1",49,12,-16,-1,1,3,0,1
"2650",54,"yes","yes","b10","1",50,21,-18,-6,-5,2,0,1
"2651",54,"no","yes","b11","2",1,-42,32,10,-10,1,0,NA
"2652",54,"no","yes","b11","2",2,-35,27,14,-8,2,1,1
"2653",54,"no","yes","b11","2",3,-34,25,4,-4,3,0,1
"2654",54,"no","yes","b11","2",4,-37,19,2,-15,4,0,1
"2655",54,"no","yes","b11","2",5,-32,17,6,-14,2,1,1
"2656",54,"no","yes","b11","2",6,-33,19,15,-11,2,1,0
"2657",54,"no","yes","b11","2",7,-36,20,6,0,2,1,0
"2658",54,"no","yes","b11","2",8,-33,24,10,-6,2,1,0
"2659",54,"no","yes","b11","2",9,-29,22,1,-8,2,1,0
"2660",54,"no","yes","b11","2",10,-32,19,6,-6,2,1,0
"2661",54,"no","yes","b11","2",11,-26,19,3,2,2,1,0
"2662",54,"no","yes","b11","2",12,-37,21,0,7,2,1,0
"2663",54,"no","yes","b11","2",13,-23,21,-1,1,2,1,0
"2664",54,"no","yes","b11","2",14,-23,10,-8,2,2,1,0
"2665",54,"no","yes","b11","2",15,-27,18,5,12,2,1,0
"2666",54,"no","yes","b11","2",16,-19,20,-3,12,2,1,0
"2667",54,"no","yes","b11","2",17,-27,13,-11,1,2,1,0
"2668",54,"no","yes","b11","2",18,-27,10,3,-7,2,1,0
"2669",54,"no","yes","b11","2",19,-17,10,-3,-2,2,1,0
"2670",54,"no","yes","b11","2",20,-20,-4,-14,-7,2,1,0
"2671",54,"no","yes","b11","2",21,-28,8,-19,-9,3,0,1
"2672",54,"no","yes","b11","2",22,-28,2,-8,-1,2,1,1
"2673",54,"no","yes","b11","2",23,-27,-9,-10,-10,2,1,0
"2674",54,"no","yes","b11","2",24,-26,-11,-15,-12,4,0,1
"2675",54,"no","yes","b11","2",25,-14,-10,-5,-6,1,0,1
"2676",54,"no","yes","b11","2",26,-19,-14,-3,-6,2,0,1
"2677",54,"no","yes","b11","2",27,-15,-3,2,-9,2,0,0
"2678",54,"no","yes","b11","2",28,-11,-5,1,-2,2,0,0
"2679",54,"no","yes","b11","2",29,-14,-5,1,-6,2,0,0
"2680",54,"no","yes","b11","2",30,-21,-9,1,-1,2,0,0
"2681",54,"no","yes","b11","2",31,-18,1,-7,1,2,1,0
"2682",54,"no","yes","b11","2",32,-19,5,-1,-4,2,1,0
"2683",54,"no","yes","b11","2",33,-25,0,-13,8,2,0,0
"2684",54,"no","yes","b11","2",34,-26,7,-22,13,2,0,0
"2685",54,"no","yes","b11","2",35,-20,-1,-14,19,2,0,0
"2686",54,"no","yes","b11","2",36,-18,4,-15,19,2,0,0
"2687",54,"no","yes","b11","2",37,-23,14,-12,16,2,0,0
"2688",54,"no","yes","b11","2",38,-3,0,-3,11,2,0,0
"2689",54,"no","yes","b11","2",39,-18,6,-17,8,2,0,0
"2690",54,"no","yes","b11","2",40,-18,5,-16,11,2,0,0
"2691",54,"no","yes","b11","2",41,-21,-2,-15,13,2,0,0
"2692",54,"no","yes","b11","2",42,-20,2,-19,1,2,1,0
"2693",54,"no","yes","b11","2",43,-14,16,-25,-3,2,1,0
"2694",54,"no","yes","b11","2",44,-20,6,-29,-14,2,1,0
"2695",54,"no","yes","b11","2",45,-20,4,-20,-14,2,1,0
"2696",54,"no","yes","b11","2",46,-19,6,-25,1,2,1,0
"2697",54,"no","yes","b11","2",47,-3,-1,-22,-1,2,1,0
"2698",54,"no","yes","b11","2",48,-14,14,-20,4,2,1,0
"2699",54,"no","yes","b11","2",49,-3,-4,-23,11,0,0,1
"2700",54,"no","yes","b11","2",50,-8,-3,-24,12,2,0,1
"2701",54,"yes","no","b04","3",1,44,-21,13,-10,3,0,NA
"2702",54,"yes","no","b04","3",2,26,-14,11,11,3,0,0
"2703",54,"yes","no","b04","3",3,20,0,2,0,2,0,1
"2704",54,"yes","no","b04","3",4,-4,-22,14,3,2,0,0
"2705",54,"yes","no","b04","3",5,9,-46,20,21,4,1,1
"2706",54,"yes","no","b04","3",6,26,-66,35,50,1,0,1
"2707",54,"yes","no","b04","3",7,7,-80,26,40,1,0,0
"2708",54,"yes","no","b04","3",8,14,-80,11,34,4,1,1
"2709",54,"yes","no","b04","3",9,5,-80,27,52,4,1,0
"2710",54,"yes","no","b04","3",10,23,-80,35,46,4,1,0
"2711",54,"yes","no","b04","3",11,2,-57,31,2,4,0,0
"2712",54,"yes","no","b04","3",12,24,-80,38,-16,4,0,0
"2713",54,"yes","no","b04","3",13,37,-76,37,10,3,0,1
"2714",54,"yes","no","b04","3",14,45,-53,34,-3,3,0,0
